geonameid	name	latitude	longitude	country	admin1	admin2	population	elevation	gtopo30	timezone
1713018	General Tinio	15.3491667	121.0477778	PH	Province of Nueva Ecija		32875		48	Asia/Manila
1713027	General Mamerto Natividad	15.6030556	121.0519444	PH	Province of Nueva Ecija		18393		45	Asia/Manila
1713039	General Luna	13.6880556	122.1708333	PH	Province of Quezon		9177		13	Asia/Manila
1713053	General Emilio Aguinaldo	14.1841667	120.7958333	PH	Province of Cavite		12244		197	Asia/Manila
1713226	Gapan	15.3075	120.9452778	PH	Province of Nueva Ecija		79064		19	Asia/Manila
1713245	Gansing	6.7402778	124.6588889	PH	Province of Sultan Kudarat		5031		39	Asia/Manila
1713288	Gamu	17.0508333	121.8327778	PH	Province of Isabela		5545		52	Asia/Manila
1713309	Gamay	12.3875	125.2994444	PH	Northern Samar		9125		3	Asia/Manila
1713498	Gabaldon	15.4541667	121.3372222	PH	Province of Nueva Ecija		7259		139	Asia/Manila
1713706	Eustaquio Lopez	10.8225	123.0411111	PH	Silay City		14408		26	Asia/Manila
1713736	Estancia	11.4502778	123.1525	PH	Province of Iloilo		11050		1	Asia/Manila
1713775	Esperanza	10.7005556	124.3163889	PH	Province of Cebu		5257		1	Asia/Manila
1713784	Esperanza	8.6769444	125.6469444	PH	Province of Agusan del Sur		6193		11	Asia/Manila
1713788	Esperanza	6.7230556	124.5197222	PH	Province of Sultan Kudarat		6009		42	Asia/Manila
1713818	Escalante	10.8402778	123.4991667	PH	Province of Negros Occidental		39177		28	Asia/Manila
1713839	Eran	9.0636111	117.7027778	PH	Province of Palawan		5262		3	Asia/Manila
1713850	Entablado	15.2872222	120.8633333	PH	Province of Nueva Ecija		5202		15	Asia/Manila
1713857	Enrique B. Magalona	10.8758333	122.9686111	PH	Province of Negros Occidental		19060		1	Asia/Manila
1713859	Enrile	17.5583333	121.6975	PH	Province of Cagayan		9650		49	Asia/Manila
1713911	El Salvador	8.5586111	124.5191667	PH	Province of Misamis Oriental		6904		4	Asia/Manila
1713917	El Nido	11.1858333	119.3955556	PH	Province of Palawan		7801		21	Asia/Manila
1713962	Echague	16.7025	121.6483333	PH	Province of Isabela		8058	61	61	Asia/Manila
1714106	Dumpay	15.8808333	120.3902778	PH	Province of Pangasinan		5414		30	Asia/Manila
1714121	Dumingag	8.1691667	123.3505556	PH	Province of Zamboanga del Sur		6534		95	Asia/Manila
1714168	Dumangas	10.8252778	122.7155556	PH	Province of Iloilo		8959		4	Asia/Manila
1714201	Dumaguete	9.3102778	123.3080556	PH	Dumaguete City		113541		13	Asia/Manila
1714247	Dulao	10.5441667	122.9391667	PH	(RP45)		7403		20	Asia/Manila
1714258	Dulangan	11.4561111	122.955	PH	Province of Capiz		5339		23	Asia/Manila
1714264	Dulag	10.9525	125.0316667	PH	Province of Leyte		10151		2	Asia/Manila
1714374	Dos Hermanas	10.7444444	123.0416667	PH	Silay City		9270		48	Asia/Manila
1714382	Dorongan Punta	15.8166667	120.3166667	PH	Province of Pangasinan		5336		6	Asia/Manila
1714410	Donsol	12.9083333	123.5980556	PH	Province of Sorsogon		6198		-9999	Asia/Manila
1714416	Don Marcelino	6.2641667	125.6658333	PH	Province of Davao del Sur		7983		30	Asia/Manila
1714441	Don Carlos	7.68	125.005	PH	Province of Bukidnon		20468		301	Asia/Manila
1714481	Domampot	16.0	120.65	PH	Province of Pangasinan		5340		34	Asia/Manila
1714482	Domalandan	16.0166667	120.1833333	PH	Province of Pangasinan		15108		36	Asia/Manila
1714503	Dolores	14.0144444	121.4019444	PH	Province of Quezon		7633		200	Asia/Manila
1714505	Dolores	12.0377778	125.4813889	PH	Eastern Samar		9274		3	Asia/Manila
1714519	Dologon	7.8408333	125.0444444	PH	Province of Bukidnon		15128		317	Asia/Manila
1714674	Dipolog	8.5894444	123.3413889	PH	Dipolog City		93549		-9999	Asia/Manila
1714728	Dingras	18.1091667	120.6927778	PH	Province of Ilocos Norte		6866		39	Asia/Manila
1714733	Dingle	11.0055556	122.6683333	PH	Province of Iloilo		6172		26	Asia/Manila
1714743	Dingalan	15.3880556	121.3927778	PH	Province of Aurora		7315		55	Asia/Manila
1714766	Dinalupihan	14.8761111	120.4625	PH	Province of Bataan		66670		34	Asia/Manila
1714784	Dinahican	14.7166667	121.7166667	PH	Province of Quezon		7062		-9999	Asia/Manila
1714956	Digos	6.7497222	125.3572222	PH	Province of Davao del Sur		116122		5	Asia/Manila
1714970	Digal	6.7530556	124.7963889	PH	Province of Maguindanao		6810		11	Asia/Manila
1714975	Diffun	16.6	121.5	PH	Province of Quirino		9414		164	Asia/Manila
1715169	Del Pilar	15.0333333	120.7	PH	Province of Pampanga		37329		13	Asia/Manila
1715307	Dayap	14.1777778	121.3366667	PH	Province of Laguna		5092		66	Asia/Manila
1715348	Davao	7.0730556	125.6127778	PH	Davao City		1212504		3	Asia/Manila
1715382	Datu Piang	7.0283333	124.5025	PH	Province of Maguindanao		8178		7	Asia/Manila
1715421	Dassun	17.7	121.7166667	PH	Province of Cagayan		6030		75	Asia/Manila
1715430	Dasmariñas	14.3294444	120.9366667	PH	Province of Cavite		441876		78	Asia/Manila
1715507	Daraga	13.1625	123.6936111	PH	Province of Albay		6664		49	Asia/Manila
1715542	Dapitan	8.6463889	123.4208333	PH	Dapitan City		50514		14	Asia/Manila
1715617	Dapa	9.7594444	126.0530556	PH	Province of Surigao del Norte		8823		24	Asia/Manila
1715636	Dao	11.3944444	122.6858333	PH	Province of Capiz		10743		19	Asia/Manila
1715750	Dancalan	9.9794444	122.7211111	PH	Province of Negros Occidental		9863		75	Asia/Manila
1715804	Danao	10.5208333	124.0272222	PH	Danao City		70270		1	Asia/Manila
1715834	Damulog	7.4836111	124.9430556	PH	Province of Bukidnon		8789		259	Asia/Manila
1715880	Damilag	8.3547222	124.8180556	PH	Province of Bukidnon		11000		586	Asia/Manila
1715931	Dalumangcob	7.2166667	124.3	PH	Province of Maguindanao		9424		17	Asia/Manila
1715959	Dalipuga	8.3158333	124.2547222	PH	Iligan City		14242		4	Asia/Manila
1716014	Dalican	6.9666667	124.4	PH	Province of Maguindanao		13918		20	Asia/Manila
1716107	Dalaguete	9.7616667	123.5355556	PH	Province of Cebu		8135		1	Asia/Manila
1716184	Dahay	6.3969444	124.7225	PH	Province of South Cotabato		7567		167	Asia/Manila
1716230	Dagumba-an	8.1469444	124.5958333	PH	Province of Bukidnon		6635		553	Asia/Manila
1716287	Daet	14.1127778	122.9558333	PH	Province of Camarines Norte		78142		8	Asia/Manila
1716388	Daanbantayan	11.2516667	123.9997222	PH	Province of Cebu		13439		12	Asia/Manila
1716397	Cuyo	10.8525	121.0086111	PH	Province of Palawan		7549		15	Asia/Manila
1716401	Cuyapo	15.7819444	120.6647222	PH	Province of Nueva Ecija		8595		40	Asia/Manila
1716423	Cutcut	15.4666667	120.6666667	PH	Province of Tarlac		7143		30	Asia/Manila
1716440	Curuan	7.2052778	122.2330556	PH	Province of Zamboanga del Sur		6775		16	Asia/Manila
1716540	Kulianin	14.9066667	120.8994444	PH	Province of Bulacan		7565		17	Asia/Manila
1716542	Culianan	6.9802778	122.1466667	PH	Zamboanga City		5915		28	Asia/Manila
1716599	Culaba	11.6577778	124.5425	PH	Province of Leyte		6231		1	Asia/Manila
1716618	Cuenca	13.8988889	121.0461111	PH	Province of Batangas		21558		258	Asia/Manila
1716677	Cuambog	7.3086111	125.8480556	PH	Province of Davao del Norte		6383		1	Asia/Manila
1716771	Cotabato	7.2236111	124.2463889	PH	Cotabato City		179433		4	Asia/Manila
1716819	Coronon	6.8791667	125.4488889	PH	Province of Davao del Sur		6854		25	Asia/Manila
1716834	Coron	11.9986111	120.2058333	PH	Province of Palawan		8723		-9999	Asia/Manila
1716858	Cordova	10.2519444	123.9494444	PH	Province of Cebu		29289		4	Asia/Manila
1716924	Consolacion	10.3794444	123.9563889	PH	Province of Cebu		48638		27	Asia/Manila
1716951	Conel	6.2022222	125.1872222	PH	General Santos City		8519		100	Asia/Manila
1716963	Conduaga	8.8611111	117.4880556	PH	Province of Palawan		5164		6	Asia/Manila
1716995	Concepcion	15.3252778	120.6569444	PH	Province of Tarlac		64402		35	Asia/Manila
1717008	Concepcion Ibaba	13.9266667	121.4933333	PH	Province of Quezon		25628		87	Asia/Manila
1717022	Concepcion	11.2069444	123.1144444	PH	Province of Iloilo		6769		20	Asia/Manila
1717025	Concepcion	10.6905556	123.0702778	PH	Province of Negros Occidental		8903		185	Asia/Manila
1717051	Compostela	10.45	124.0	PH	Province of Cebu		18727		13	Asia/Manila
1717053	Compostela	7.6730556	126.0888889	PH	Province of Davao del Norte		42563		67	Asia/Manila
1717103	Columbio	6.6963889	124.9372222	PH	Province of Sultan Kudarat		5516		46	Asia/Manila
1717280	Codcod	10.4580556	123.2222222	PH	San Carlos, Negros Occidental		13026		656	Asia/Manila
1717348	Claveria	18.6075	121.085	PH	Province of Cagayan		10618		3	Asia/Manila
1717349	Claveria	12.9027778	123.2472222	PH	Province of Masbate		6185		6	Asia/Manila
1717351	Claveria	8.61	124.8947222	PH	Province of Misamis Oriental		7784		637	Asia/Manila
1717356	Claver	9.5725	125.7330556	PH	Province of Surigao del Norte		5906		3	Asia/Manila
1717364	Clarin	8.2008333	123.8594444	PH	Province of Misamis Occidental		7125		2	Asia/Manila
1717509	Cebuano	6.3880556	124.9683333	PH	Province of South Cotabato		5430		266	Asia/Manila
1717512	Cebu City	10.3111111	123.8916667	PH	Cebu City		798634		27	Asia/Manila
1717576	Cayang	11.0666667	123.9833333	PH	Province of Cebu		6353		1	Asia/Manila
1717592	Kawit	11.1863889	123.9486111	PH	Province of Cebu		5771		100	Asia/Manila
1717617	Cawayan	13.3666667	122.5086111	PH	Province of Quezon		5549		31	Asia/Manila
1717641	Cavite	14.4825	120.9169444	PH	Cavite City		115932		-9999	Asia/Manila
1717649	Cavinti	14.2438889	121.5097222	PH	Province of Laguna		9758		209	Asia/Manila
1717730	Cauayan	15.15	120.6666667	PH	Province of Pampanga		6436		36	Asia/Manila
1717738	Cauayan	9.9722222	122.6244444	PH	Province of Negros Occidental		8855		30	Asia/Manila
1717849	Catmon	10.7166667	124.0	PH	Province of Cebu		7812		32	Asia/Manila
1717896	Cateel	7.7913889	126.4533333	PH	Province of Davao Oriental		6624		1	Asia/Manila
1717911	Catbalogan	11.7752778	124.8861111	PH	Province of Samar		68081		81	Asia/Manila
1717926	Catarman	12.4961111	124.6386111	PH	Northern Samar		47449		8	Asia/Manila
1717960	Catanauan	13.5919444	122.3230556	PH	Province of Quezon		26804		4	Asia/Manila
1717994	Cataiñgan	12.0027778	123.9797222	PH	Province of Masbate		7809		44	Asia/Manila
1718033	Catablan	15.9822222	120.4616667	PH	Province of Pangasinan		5091		20	Asia/Manila
1718078	Castillejos	14.9302778	120.2022222	PH	Province of Zambales		27301		80	Asia/Manila
1718089	Castañas	13.8822222	121.5516667	PH	Province of Quezon		9040		10	Asia/Manila
1718103	Casisang	8.1352778	125.1272222	PH	Province of Bukidnon		13722		554	Asia/Manila
1718154	Casiguran	12.8736111	124.0097222	PH	Province of Sorsogon		8605		12	Asia/Manila
1718266	Carranglan	15.9605556	121.0638889	PH	Province of Nueva Ecija		11017		263	Asia/Manila
1718271	Carpenter	6.4541667	124.8725	PH	Province of South Cotabato		5344		99	Asia/Manila
1718277	Carusucan	15.9686111	120.6377778	PH	Province of Pangasinan		7083		27	Asia/Manila
1718306	Carmona	14.3119444	121.0544444	PH	Province of Cavite		55887		38	Asia/Manila
1718319	Carmen	15.8833333	120.6	PH	Province of Pangasinan		10250		29	Asia/Manila
1718328	Carmen	10.5930556	124.0177778	PH	Province of Cebu		21898		5	Asia/Manila
1718332	Carmen	9.8241667	124.1975	PH	Province of Bohol		8214		223	Asia/Manila
1718337	Carmen	7.3605556	125.7063889	PH	Province of Davao del Norte		9833		3	Asia/Manila
1718338	Carmen	7.2044444	124.7916667	PH	Province of North Cotabato		8759		33	Asia/Manila
1718393	Carigara	11.2991667	124.6755556	PH	Province of Leyte		17495		11	Asia/Manila
1718426	Cardona	14.4863889	121.2294444	PH	Province of Rizal		30222		40	Asia/Manila
1718436	Carcar	10.0988889	123.6408333	PH	Province of Cebu		40739		26	Asia/Manila
1718495	Caranan	13.5172222	123.0194444	PH	Province of Camarines Sur		7265		35	Asia/Manila
1718497	Caramutan	15.9166667	120.6166667	PH	Province of Pangasinan		6524		26	Asia/Manila
1718558	Carabalan	10.1061111	122.9480556	PH	(RP45)		7557		96	Asia/Manila
1718621	Capoocan	11.2933333	124.6419444	PH	Province of Leyte		8473		1	Asia/Manila
1718722	Capas	15.3275	120.5908333	PH	Province of Tarlac		72070		43	Asia/Manila
1718828	Canubing No 2	13.35	121.1333333	PH	Province of Mindoro Oriental		9569		10	Asia/Manila
1718834	Canturay	9.8019444	122.4569444	PH	Province of Negros Occidental		5135		66	Asia/Manila
1718866	Cantilan	9.3336111	125.9775	PH	Province of Surigao del Sur		9408		2	Asia/Manila
1718985	Canocotan	7.4	125.7666667	PH	Province of Davao del Norte		9025		4	Asia/Manila
1719053	Canlaon	10.3863889	123.1963889	PH	Canlaon City		44851		503	Asia/Manila
1719246	Candoni	9.8216667	122.5972222	PH	Province of Negros Occidental		6191		200	Asia/Manila
1719251	Candon	17.1947222	120.4516667	PH	Province of Ilocos Sur		11236		12	Asia/Manila
1719274	Candelaria	13.9311111	121.4233333	PH	Province of Quezon		60881		61	Asia/Manila
1719329	Candaba	15.0933333	120.8283333	PH	Province of Pampanga		47326		9	Asia/Manila
1719395	Can-Avid	11.9952778	125.4472222	PH	Eastern Samar		5928		1	Asia/Manila
1719410	Kanasulan	10.1288889	123.6613889	PH	Province of Cebu		6994		56	Asia/Manila
1719675	Camingawan	9.9036111	122.8416667	PH	Province of Negros Occidental		7820		73	Asia/Manila
1719677	Camindañgan	9.9230556	122.6138889	PH	Province of Negros Occidental		5100		280	Asia/Manila
1719679	Caminawit	12.3305556	121.0847222	PH	Province of Mindoro Occidental		11161		-9999	Asia/Manila
1719683	Camiling	15.6877778	120.4130556	PH	Province of Tarlac		39655		30	Asia/Manila
1719699	Camias	15.1833333	120.9613889	PH	Province of Bulacan		7412		16	Asia/Manila
1719702	Camflora	13.3508333	122.6644444	PH	Province of Quezon		6146		72	Asia/Manila
1719722	Cambuga	13.6166667	122.45	PH	Province of Quezon		6432		85	Asia/Manila
1719931	Camaligan	13.6263889	123.1572222	PH	Province of Camarines Sur		5950		3	Asia/Manila
1720034	Calumpit	14.9163889	120.7658333	PH	Province of Bulacan		91815		8	Asia/Manila
1720109	Calubcub Segundo	13.7402778	121.4361111	PH	Province of Batangas		5019		1	Asia/Manila
1720171	Calolbon	13.5966667	124.0986111	PH	Province of Catanduanes		5005		-9999	Asia/Manila
1720257	Calipapa	9.4702778	122.5613889	PH	Province of Negros Occidental		7680		1	Asia/Manila
1720269	Calintaan	12.5666667	120.9333333	PH	Province of Mindoro Occidental		11476		1	Asia/Manila
1720274	Calinog	11.1166667	122.5666667	PH	Province of Iloilo		5552		55	Asia/Manila
1720344	Calibutbut	15.1	120.6166667	PH	Province of Pampanga		5282		48	Asia/Manila
1720402	Calbayog	12.0672222	124.6041667	PH	Calbayog City		67921		21	Asia/Manila
1720464	Calauan	14.1455556	121.315	PH	Province of Laguna		36580		65	Asia/Manila
1720472	Calauag	13.9575	122.2875	PH	Province of Quezon		20837		9	Asia/Manila
1720482	Calatrava	10.5969444	123.4780556	PH	Province of Negros Occidental		9489		13	Asia/Manila
1720499	Calatagan	13.8305556	120.635	PH	Province of Batangas		16110		28	Asia/Manila
1720500	Calatagan	13.5908333	124.2058333	PH	Province of Catanduanes		7132		45	Asia/Manila
1720508	Calasiao	16.0094444	120.3633333	PH	Province of Pangasinan		24276		32	Asia/Manila
1720561	Calapan	13.4191667	121.1925	PH	Province of Mindoro Oriental		66008		17	Asia/Manila
1720681	Calamba	14.2116667	121.1652778	PH	Province of Laguna		316612		29	Asia/Manila
1720684	Calamba	8.5594444	123.6441667	PH	Province of Misamis Occidental		6738		94	Asia/Manila
1720751	Calaca	13.9311111	120.8144444	PH	Province of Batangas		37443		16	Asia/Manila
1720758	Calabugao	8.4541667	125.1627778	PH	Province of Bukidnon		5982		768	Asia/Manila
1720793	Calabanga	13.7083333	123.2205556	PH	Province of Camarines Sur		26798		13	Asia/Manila
1720840	Cainta	14.58	121.1169444	PH	Province of Rizal		283172		38	Asia/Manila
1720871	Caibiran	11.5716667	124.5822222	PH	Province of Leyte		6462		15	Asia/Manila
1720948	Cagsiay	14.2166667	121.75	PH	Province of Quezon		10173		-9999	Asia/Manila
1721080	Cagayan de Oro	8.4822222	124.6472222	PH	Cagayan de Oro City		445103		8	Asia/Manila
1721168	Cadiz Viejo	10.9505556	123.2855556	PH	Province of Negros Occidental		129053		14	Asia/Manila
1721309	Caburan	5.9205556	125.6505556	PH	Province of Davao del Sur		12618		-9999	Asia/Manila
1721423	Cabugao	17.7944444	120.4577778	PH	Province of Ilocos Sur		6874		6	Asia/Manila
1721580	Cabinuangan	7.6833333	126.0333333	PH	Province of Davao del Norte		10776		71	Asia/Manila
1721636	Cabiao	15.2513889	120.8572222	PH	Province of Nueva Ecija		49980		13	Asia/Manila
1721658	Cabcaben	14.4530556	120.5883333	PH	Province of Bataan		5949		10	Asia/Manila
1721695	Cabayangan	7.4072222	125.7330556	PH	Province of Davao del Norte		16539		5	Asia/Manila
1721720	Cabatuan	10.8797222	122.4852778	PH	Province of Iloilo		6106		96	Asia/Manila
1721777	Cabarroguis	16.5833333	121.5	PH	Province of Quirino		6974	163	163	Asia/Manila
1721805	Cabaritan	18.4205556	121.4897222	PH	Province of Cagayan		9348		3	Asia/Manila
1721842	Cabano	10.59	122.7055556	PH	Province of Iloilo		5812		-9999	Asia/Manila
1721860	Cabanglasan	8.1205556	125.3294444	PH	Province of Bukidnon		5423		487	Asia/Manila
1721906	Cabanatuan	15.4869444	120.9675	PH	Cabanatuan City		220250		34	Asia/Manila
1722005	Cabagan	17.4261111	121.7625	PH	Province of Isabela		25304		43	Asia/Manila
1722032	Cabadbaran	9.1236111	125.5344444	PH	Province of Agusan del Norte		31114		4	Asia/Manila
1722039	Cabacuñgan	10.3236111	123.1336111	PH	Province of Negros Occidental		7200		198	Asia/Manila
1722167	Buug	7.7277778	123.0611111	PH	Province of Zamboanga del Sur		8558		199	Asia/Manila
1722217	Butig	7.7244444	124.3008333	PH	Province of Lanao del Sur		6016		769	Asia/Manila
1722267	Bustos	14.9580556	120.9177778	PH	Province of Bulacan		42139		23	Asia/Manila
1722314	Busay	10.5375	122.8844444	PH	(RP45)		5503		7	Asia/Manila
1722356	Boroon	8.1877778	124.1769444	PH	Iligan City		15490		63	Asia/Manila
1722421	Burgos	17.0666667	121.7	PH	Province of Isabela		6581		60	Asia/Manila
1722433	Burgos	15.7333333	120.5833333	PH	Province of Tarlac		28178		19	Asia/Manila
1722481	Burauen	10.9755556	124.8927778	PH	Province of Leyte		14268		65	Asia/Manila
1722626	Bunguiao	7.1044444	122.1963889	PH	Province of Zamboanga del Sur		6728		25	Asia/Manila
1722731	Bunawan	8.1672222	125.9908333	PH	Province of Agusan del Sur		15471		19	Asia/Manila
1722769	Bulusan	12.7580556	124.1352778	PH	Province of Sorsogon		6648		1	Asia/Manila
1722799	Buluangan	10.3919444	123.3391667	PH	San Carlos, Negros Occidental		12249		17	Asia/Manila
1722803	Buluang	13.3097222	123.3461111	PH	Province of Camarines Sur		5758		12	Asia/Manila
1722818	Buluan	6.7202778	124.8019444	PH	Province of Maguindanao		28025		14	Asia/Manila
1722835	Bulog	15.9666667	120.4	PH	Province of Pangasinan		11103		24	Asia/Manila
1722930	Bulaon	15.0883333	120.6672222	PH	Province of Pampanga		131818		27	Asia/Manila
1722941	Bulata	9.8602778	122.4027778	PH	Province of Negros Occidental		5151		20	Asia/Manila
1722967	Bulanon	10.9152778	123.4736111	PH	Province of Negros Occidental		8127		14	Asia/Manila
1722985	Bulan	12.6713889	123.875	PH	Province of Sorsogon		28529		4	Asia/Manila
1723002	Bulalakao	12.3255556	121.3436111	PH	Province of Mindoro Oriental		12027		2	Asia/Manila
1723055	Bulacanin	13.9858333	121.1411111	PH	Lipa City		7985		308	Asia/Manila
1723066	Bulacan	14.7927778	120.8788889	PH	Province of Bulacan		71274		8	Asia/Manila
1723085	Bula	13.4716667	123.2816667	PH	Province of Camarines Sur		13694		7	Asia/Manila
1723166	Buhi	13.4283333	123.52	PH	Province of Camarines Sur		30126		91	Asia/Manila
1723211	Buguias	16.7225	120.8277778	PH	Province of Benguet		6192		1443	Asia/Manila
1723257	Bugo	8.5083333	124.7594444	PH	Cagayan de Oro City		45787		49	Asia/Manila
1723318	Bugasan	7.4408333	124.2591667	PH	Province of Maguindanao		7754		116	Asia/Manila
1723331	Bug-ang	10.7363889	123.3711111	PH	Province of Negros Occidental		6000		230	Asia/Manila
1723337	Bugallon	15.9736111	120.2158333	PH	Province of Pangasinan		12033		13	Asia/Manila
1723351	Buga	10.7166667	122.2666667	PH	Province of Iloilo		5975		86	Asia/Manila
1723481	Buenavista	8.9769444	125.4088889	PH	Province of Agusan del Norte		18668		-9999	Asia/Manila
1723484	Buenavista	7.2361111	122.2552778	PH	Province of Zamboanga del Sur		6131		23	Asia/Manila
1723679	Buayan	6.1163889	125.2347222	PH	General Santos City		14607		5	Asia/Manila
1723701	Buanoy	10.4663889	123.6983333	PH	Province of Cebu		10955		26	Asia/Manila
1723822	Botolan	15.2886111	120.0244444	PH	Province of Zambales		22994		13	Asia/Manila
1723893	Borongan	11.6080556	125.4319444	PH	Eastern Samar		16484		27	Asia/Manila
1723983	Bontoc	17.0872222	120.9755556	PH	Mountain Province		10440		872	Asia/Manila
1724088	Bongao	5.0291667	119.7730556	PH	Province of Tawi-Tawi		26518		-9999	Asia/Manila
1724106	Bongabon	15.6311111	121.1441667	PH	Province of Nueva Ecija		36168		54	Asia/Manila
1724111	Bunga	13.2780556	123.7597222	PH	Province of Albay		6566		132	Asia/Manila
1724128	Bone	16.2552778	121.0052778	PH	Province of Nueva Vizcaya		6573		488	Asia/Manila
1724165	Bonbon	10.2311111	123.5669444	PH	Province of Cebu		6122		37	Asia/Manila
1724177	Bonawon	9.1358333	122.9161111	PH	Province of Negros Oriental		9189		1	Asia/Manila
1724240	Bolong	7.0983333	122.2391667	PH	Province of Zamboanga del Sur		5188		-9999	Asia/Manila
1724280	Bolo	13.785	120.9813889	PH	Province of Batangas		8310		10	Asia/Manila
1724435	Bogo	11.0494444	124.0069444	PH	Province of Cebu		23562		23	Asia/Manila
1724437	Bogo	9.8602778	123.5747222	PH	Province of Cebu		9019		25	Asia/Manila
1724489	Bocaue	14.7983333	120.9261111	PH	Province of Bulacan		98649		14	Asia/Manila
1724561	Buayan	7.2611111	124.5294444	PH	Province of North Cotabato		5216		80	Asia/Manila
1724576	Boac	13.4491667	121.8372222	PH	Province of Marinduque		6566		24	Asia/Manila
1724691	Bitin	14.0938889	121.2127778	PH	Province of Laguna		5758		254	Asia/Manila
1724767	Bislig	8.2152778	126.3163889	PH	Province of Surigao del Sur		67567		4	Asia/Manila
1724862	Binubusan	13.9630556	120.6391667	PH	Province of Batangas		6714		68	Asia/Manila
1724872	Binuangan	8.9152778	124.7883333	PH	Province of Misamis Oriental		5754		55	Asia/Manila
1724933	Binonga	10.7730556	122.9827778	PH	Silay City		83980		12	Asia/Manila
1724956	Binmaley	16.0325	120.2711111	PH	Province of Pangasinan		44026		30	Asia/Manila
1725094	Binangonan	14.4655556	121.1919444	PH	Province of Rizal		219204		15	Asia/Manila
1725127	Binalonan	16.0488889	120.5952778	PH	Province of Pangasinan		8145		46	Asia/Manila
1725157	Binalbagan	10.1927778	122.8508333	PH	Province of Negros Occidental		38587		3	Asia/Manila
1725245	Bilog-Bilog	14.1136111	121.0886111	PH	Province of Batangas		11342		129	Asia/Manila
1725297	Bilao	11.4883333	122.5588889	PH	Province of Capiz		5805		20	Asia/Manila
1725359	Bignay	13.8627778	121.4894444	PH	Province of Quezon		22401		17	Asia/Manila
1725397	Bigaa	13.1977778	123.7577778	PH	Legaspi City		14510		11	Asia/Manila
1725412	Bien Unido	10.1402778	124.3769444	PH	Province of Bohol		5304		3	Asia/Manila
1725435	Bibiclat	15.5258333	120.8677778	PH	Province of Nueva Ecija		7039		28	Asia/Manila
1725484	Biao	10.1213889	122.9883333	PH	(RP45)		6559		189	Asia/Manila
1725486	Biao	7.1633333	125.5211111	PH	Davao City		12043		158	Asia/Manila
1725492	Bialong	6.9805556	124.8888889	PH	Province of North Cotabato		8639		32	Asia/Manila
1725684	Bayugan	8.7561111	125.7675	PH	Province of Agusan del Sur		40561		207	Asia/Manila
1725729	Bayombong	16.4827778	121.1525	PH	Province of Nueva Vizcaya		48199		263	Asia/Manila
1725799	Baybay	10.6769444	124.7991667	PH	Province of Leyte		17668		-9999	Asia/Manila
1725804	Bayawan	9.3636111	122.8011111	PH	Province of Negros Oriental		36063		3	Asia/Manila
1725844	Bayang	7.7927778	124.1916667	PH	Province of Lanao del Sur		6176		715	Asia/Manila
1725863	Bayambang	15.8105556	120.4547222	PH	Province of Pangasinan		15859		18	Asia/Manila
1725919	Bay	14.1827778	121.2847222	PH	Province of Laguna		33547		23	Asia/Manila
1725983	Bauang	16.5308333	120.3330556	PH	Province of La Union		17109		39	Asia/Manila
1725990	Bauan	17.7163889	121.6927778	PH	Province of Cagayan		8165		57	Asia/Manila
1725991	Bauan	13.8019444	121.0130556	PH	Province of Batangas		33560		43	Asia/Manila
1725998	Bau	7.4052778	124.6497222	PH	Province of North Cotabato		6672		197	Asia/Manila
1726141	Batobalane	14.2333333	122.75	PH	Province of Camarines Norte		5025		47	Asia/Manila
1726156	Bato	13.3555556	123.3636111	PH	Province of Camarines Sur		16939		11	Asia/Manila
1726169	Bato	10.8113889	123.3719444	PH	Province of Negros Occidental		5665		83	Asia/Manila
1726172	Bato	10.3277778	124.7911111	PH	Province of Leyte		9952		1	Asia/Manila
1726183	Bato	7.0430556	125.4730556	PH	Davao City		5008		100	Asia/Manila
1726256	Batarasa	8.6616667	117.6222222	PH	Province of Palawan		6169		4	Asia/Manila
1726280	Batangas	13.7594444	121.06	PH	Batangas City		237370		13	Asia/Manila
1726320	Batal	16.6875	121.6008333	PH	Province of Isabela		7274		76	Asia/Manila
1726339	Batac	18.05	120.5658333	PH	Province of Ilocos Norte		10492		34	Asia/Manila
1726361	Basud	14.0663889	122.9641667	PH	Province of Camarines Norte		5232		9	Asia/Manila
1726436	Basey	11.2816667	125.0683333	PH	Province of Samar		7844		-9999	Asia/Manila
1726449	Basco	20.45	121.9697222	PH	Province of Batanes		7297		71	Asia/Manila
1726548	Barugo	11.3241667	124.7383333	PH	Province of Leyte		6655		5	Asia/Manila
1726584	Barra	8.5	124.6666667	PH	Cagayan de Oro City		12442		-9999	Asia/Manila
1726591	Barotac Viejo	11.0419444	122.8522222	PH	Province of Iloilo		8611		30	Asia/Manila
1726594	Barotac Nuevo	10.8941667	122.7044444	PH	Province of Iloilo		11641		6	Asia/Manila
1726623	Barobo	8.5352778	126.1213889	PH	Province of Surigao del Sur		9893		19	Asia/Manila
1726670	Barili	10.1122222	123.5102778	PH	Province of Cebu		7588		28	Asia/Manila
1726765	Baras	14.5216667	121.2666667	PH	Province of Rizal		20250		30	Asia/Manila
1726832	Barahan	13.0102778	120.7636111	PH	Province of Mindoro Occidental		6414		4	Asia/Manila
1726844	Baracatan	6.9675	125.4158333	PH	Province of Davao del Sur		7298		451	Asia/Manila
1726865	Baquero	15.7166667	120.55	PH	Province of Tarlac		5145		18	Asia/Manila
1726977	Bantogon	6.5333333	124.0333333	PH	Province of Sultan Kudarat		5379		150	Asia/Manila
